,index,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Source,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Category_0,Item_Category_1,Item_Category_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
139,139,NCN07,132.1284,263.6568,Others,132.1284,18.5,1998,OUT010,train,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
140,140,NCC31,154.5972,1402.1748,Household,154.5972,8.02,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
141,141,NCX54,105.1622,1693.7952,Household,105.1622,9.195,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
142,142,NCO55,105.5938,2143.876,Others,105.5938,12.8,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
143,143,NCC30,177.6344,2676.5159999999996,Household,177.6344,16.6,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
144,144,FDI16,53.06399999999999,905.488,Frozen Foods,53.06399999999999,14.0,2004,OUT035,train,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
145,145,FDP16,246.3802,7370.406,Frozen Foods,246.3802,18.6,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
146,146,FDB11,226.8404,6301.1312,Starchy Foods,226.8404,16.0,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
147,147,NCB06,160.692,1597.92,Health and Hygiene,160.692,17.6,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
148,148,FDA45,178.237,529.311,Snack Foods,178.237,21.25,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
149,149,NCO26,117.5492,1969.4364,Household,117.5492,7.235,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
150,150,DRJ25,50.3692,1034.6532,Soft Drinks,50.3692,14.6,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
151,151,FDR28,161.52100000000002,1794.3310000000001,Frozen Foods,161.52100000000002,13.85,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
152,152,FDI04,197.6426,2768.3964,Frozen Foods,197.6426,13.65,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
153,153,DRK12,31.29,898.83,Soft Drinks,31.29,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
154,154,FDX20,226.172,3169.208,Fruits and Vegetables,226.172,7.365,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
155,155,NCI18,223.5746,3589.9936,Household,223.5746,18.35,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
156,156,FDB36,132.5626,262.3252,Baking Goods,132.5626,5.465,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
157,157,FDN13,99.8358,1910.1802,Breakfast,99.8358,18.6,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
158,158,DRD24,140.9154,1701.7848,Soft Drinks,140.9154,13.85,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
159,159,FDQ28,154.5656,2471.4496,Frozen Foods,154.5656,14.0,1987,OUT013,train,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
160,160,FDM22,54.763999999999996,1331.6,Snack Foods,54.763999999999996,14.0,1987,OUT013,train,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
161,161,FDR07,97.0094,1808.9786,Fruits and Vegetables,97.0094,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
162,162,FDV25,222.5456,3315.684,Canned,222.5456,5.905,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
163,163,DRF49,114.2518,2618.5914,Soft Drinks,114.2518,7.27,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
164,164,FDW51,214.55599999999998,2769.728,Meat,214.55599999999998,6.155,1997,OUT046,train,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
165,165,DRL01,233.4958,5375.0034,Soft Drinks,233.4958,19.5,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
166,166,FDP25,216.8824,2838.9712,Canned,216.8824,15.2,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
167,167,FDL50,125.0046,1743.0644,Canned,125.0046,12.15,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
168,168,NCB30,198.8084,5555.4352,Household,198.8084,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
169,169,FDW11,61.9194,619.194,Breads,61.9194,12.6,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
170,170,NCM43,164.821,2120.573,Others,164.821,14.5,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
171,171,FDK44,173.0738,3823.0236,Fruits and Vegetables,173.0738,16.6,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
172,172,FDM15,151.4366,1360.2294,Meat,151.4366,11.8,1987,OUT013,train,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
173,173,FDS31,178.8318,3969.4996,Fruits and Vegetables,178.8318,13.1,1987,OUT013,train,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
174,174,FDI32,115.1834,345.5502,Fruits and Vegetables,115.1834,17.7,1998,OUT010,train,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
175,175,FDR47,196.5794,585.2382,Breads,196.5794,17.85,1998,OUT010,train,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
176,176,FDB35,92.6804,1010.6844,Starchy Foods,92.6804,12.3,2002,OUT045,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
177,177,NCU05,81.4618,161.1236,Health and Hygiene,81.4618,11.8,1998,OUT010,train,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
178,178,DRY23,42.1112,42.6112,Soft Drinks,42.1112,12.792854228644991,1985,OUT019,train,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
179,179,FDO24,157.4604,3010.7476,Baking Goods,157.4604,11.1,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
180,180,FDQ28,153.0656,6024.1584,Frozen Foods,153.0656,12.792854228644991,1985,OUT027,train,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
181,181,FDV39,198.1426,988.7130000000001,Meat,198.1426,11.3,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
182,182,NCO17,117.944,239.688,Health and Hygiene,117.944,12.792854228644991,1985,OUT019,train,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
183,183,FDU50,112.8176,1374.2112,Dairy,112.8176,5.75,1987,OUT013,train,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
184,184,FDT12,226.8062,4739.8302,Baking Goods,226.8062,12.792854228644991,1985,OUT027,train,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
185,185,FDK58,100.0016,1012.0160000000001,Snack Foods,100.0016,11.35,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
186,186,FDO08,165.7526,657.8104,Fruits and Vegetables,165.7526,12.792854228644991,1985,OUT019,train,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
187,187,NCW29,130.431,778.9860000000001,Health and Hygiene,130.431,14.0,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
188,188,FDE04,179.766,2336.958,Frozen Foods,179.766,19.75,2002,OUT045,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
189,189,NCB19,85.0882,2233.0932,Household,85.0882,6.525,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
190,190,FDV15,103.9648,1661.8368,Meat,103.9648,10.3,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
191,191,FDL58,264.7568,4745.8224,Snack Foods,264.7568,5.78,1999,OUT049,train,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
192,192,FDA08,164.1526,3124.5994,Fruits and Vegetables,164.1526,11.85,2002,OUT045,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
193,193,FDT43,50.1324,467.3916,Fruits and Vegetables,50.1324,16.35,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
194,194,NCX06,182.5976,5070.7328,Household,182.5976,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
195,195,FDT20,37.6164,540.6296,Fruits and Vegetables,37.6164,10.5,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
196,196,FDB41,48.0718,992.7078,Frozen Foods,48.0718,19.0,1997,OUT046,train,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
197,197,NCN55,238.8538,6008.845,Others,238.8538,14.6,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
198,198,FDE40,62.9194,2105.2596,Dairy,62.9194,12.792854228644991,1985,OUT027,train,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
199,199,FDX49,232.63,5359.69,Canned,232.63,12.792854228644991,1985,OUT027,train,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
200,200,NCM53,104.62799999999999,745.696,Health and Hygiene,104.62799999999999,18.75,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
201,201,FDE36,161.8868,3275.736,Baking Goods,161.8868,5.26,2004,OUT035,train,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
202,202,FDN57,140.2154,1701.7848,Snack Foods,140.2154,18.25,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
203,203,FDI24,177.937,6704.606,Baking Goods,177.937,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
204,204,FDI19,242.7512,4119.9704,Meat,242.7512,15.1,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
205,205,FDF24,81.5934,327.5736,Baking Goods,81.5934,15.5,1998,OUT010,train,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
206,206,FDG52,45.7402,780.9834,Frozen Foods,45.7402,13.65,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
207,207,DRF36,189.3846,3630.6074,Soft Drinks,189.3846,16.1,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
208,208,FDS45,107.3622,317.5866,Snack Foods,107.3622,12.792854228644991,1985,OUT019,train,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
209,209,FDX40,39.7164,231.6984,Frozen Foods,39.7164,12.85,1998,OUT010,train,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
210,210,DRK12,32.99,133.16,Soft Drinks,32.99,9.5,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
211,211,DRC27,245.1802,5650.6446,Dairy,245.1802,13.8,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
212,212,FDL58,263.7568,2636.5679999999998,Snack Foods,263.7568,5.78,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
213,213,NCD30,96.0726,1272.3438,Household,96.0726,19.7,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
214,214,NCZ54,161.5552,324.9104,Household,161.5552,14.65,1998,OUT010,train,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
215,215,FDE10,130.0626,131.1626,Snack Foods,130.0626,6.67,1998,OUT010,train,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
216,216,FDR44,131.2968,260.9936,Fruits and Vegetables,131.2968,6.11,1998,OUT010,train,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
217,217,FDP28,260.0936,260.9936,Frozen Foods,260.0936,13.65,1998,OUT010,train,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
218,218,FDX15,160.6578,3690.5294,Meat,160.6578,17.2,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
219,219,FDA39,40.2822,1139.1838,Meat,40.2822,6.32,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
220,220,FDY24,52.9298,1995.4026,Baking Goods,52.9298,4.88,1999,OUT049,train,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
221,221,FDC60,88.3514,1416.8224,Baking Goods,88.3514,5.425,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
222,222,FDH28,37.2506,265.6542,Frozen Foods,37.2506,15.85,1997,OUT046,train,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
223,223,FDT25,121.7072,3552.7088,Canned,121.7072,7.5,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
224,224,DRJ13,161.5578,2406.867,Soft Drinks,161.5578,12.65,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
225,225,NCO07,211.956,213.05599999999998,Others,211.956,12.792854228644991,1985,OUT019,train,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
226,226,FDW20,124.17299999999999,2956.152,Fruits and Vegetables,124.17299999999999,20.75,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
227,227,DRF27,152.134,153.134,Dairy,152.134,12.792854228644991,1985,OUT019,train,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
228,228,FDS49,79.7644,1649.8524,Canned,79.7644,9.0,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
229,229,FDX25,181.9292,3101.2964,Canned,181.9292,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
230,230,NCX42,165.6526,4769.1254,Household,165.6526,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
231,231,FDG33,170.4764,3435.528,Seafood,170.4764,12.792854228644991,1985,OUT027,train,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
232,232,FDL56,86.4198,1133.8574,Fruits and Vegetables,86.4198,14.1,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
233,233,FDF14,152.334,2603.278,Canned,152.334,7.55,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
234,234,NCD06,45.406000000000006,605.878,Household,45.406000000000006,13.0,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
235,235,DRM47,192.8846,2293.0152,Hard Drinks,192.8846,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
236,236,FDS46,118.7782,119.1782,Snack Foods,118.7782,12.792854228644991,1985,OUT019,train,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
237,237,FDB35,92.9804,1929.4884,Starchy Foods,92.9804,12.3,1987,OUT013,train,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
238,238,FDX21,109.8912,2074.6328,Snack Foods,109.8912,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
239,239,NCU05,79.9618,241.6854,Health and Hygiene,79.9618,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
240,240,NCR38,251.3724,6795.1548,Household,251.3724,17.25,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
241,241,NCR18,42.7112,639.168,Household,42.7112,15.85,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
242,242,NCU41,192.1846,3248.4382,Health and Hygiene,192.1846,18.85,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
243,243,FDY56,227.6062,7222.5984,Fruits and Vegetables,227.6062,16.35,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
244,244,DRJ51,229.0668,3225.1352,Dairy,229.0668,14.1,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
245,245,FDK21,249.0408,3755.112,Snack Foods,249.0408,7.905,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
246,246,FDY25,179.3976,3440.8544,Canned,179.3976,12.0,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
247,247,FDU44,163.4552,974.7312,Fruits and Vegetables,163.4552,12.15,2004,OUT035,train,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
248,248,FDL43,75.367,535.969,Meat,75.367,10.1,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
249,249,FDF05,262.491,5259.82,Frozen Foods,262.491,17.5,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
250,250,DRF15,152.034,306.268,Dairy,152.034,12.792854228644991,1985,OUT019,train,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
251,251,FDL20,112.3886,1779.0176,Fruits and Vegetables,112.3886,17.1,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
252,252,FDV32,61.451,759.012,Fruits and Vegetables,61.451,7.785,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
253,253,FDJ34,125.9704,1877.556,Snack Foods,125.9704,11.8,1987,OUT013,train,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
254,254,FDG08,171.8764,3779.0808,Fruits and Vegetables,171.8764,13.15,2002,OUT045,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
255,255,FDQ04,41.5796,41.2796,Frozen Foods,41.5796,12.792854228644991,1985,OUT019,train,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
256,256,FDW13,51.1324,259.66200000000003,Canned,51.1324,8.5,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
257,257,NCI17,96.34100000000001,193.082,Health and Hygiene,96.34100000000001,8.645,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
258,258,FDY03,110.9202,1687.8029999999999,Meat,110.9202,17.6,2002,OUT045,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
259,259,FDS12,127.5362,4655.9394,Baking Goods,127.5362,9.1,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
260,260,FDJ55,225.9404,4950.8888,Meat,225.9404,12.8,1987,OUT013,train,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
261,261,DRK01,95.4436,1418.154,Soft Drinks,95.4436,7.63,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
262,262,FDG28,246.4144,1225.072,Frozen Foods,246.4144,9.285,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
263,263,FDY38,231.03,5359.69,Dairy,231.03,13.6,2002,OUT045,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
264,264,FDN01,176.237,1764.37,Breakfast,176.237,8.895,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
265,265,NCR54,195.21099999999998,2553.343,Household,195.21099999999998,16.35,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
266,266,FDG29,43.3454,1006.6896,Frozen Foods,43.3454,17.6,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
267,267,FDG24,85.225,1081.925,Baking Goods,85.225,7.975,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
268,268,FDG59,36.7164,308.9312,Starchy Foods,36.7164,15.85,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
269,269,FDM28,178.666,2516.724,Frozen Foods,178.666,15.7,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
270,270,FDW04,128.83100000000002,1428.141,Frozen Foods,128.83100000000002,8.985,1997,OUT046,train,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
271,271,FDS26,260.1594,2093.2752,Dairy,260.1594,20.35,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
272,272,FDQ56,85.6908,1929.4884,Fruits and Vegetables,85.6908,6.59,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
273,273,FDK51,264.0884,5829.7448,Dairy,264.0884,19.85,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
274,274,FDL22,91.4488,2082.6224,Snack Foods,91.4488,16.85,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
275,275,FDH19,173.1738,7298.4996,Meat,173.1738,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
276,276,FDY55,256.4988,7452.9652,Fruits and Vegetables,256.4988,16.75,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
277,277,FDY03,110.5202,450.0808,Meat,110.5202,17.6,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
278,278,FDK21,250.4408,500.6816,Snack Foods,250.4408,7.905,1998,OUT010,train,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
279,279,FDZ10,126.20200000000001,3668.558,Snack Foods,126.20200000000001,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
280,280,FDZ32,103.1964,736.3748,Fruits and Vegetables,103.1964,7.785,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
